"Date","Import price","Export price","Usage","Solar","Imported","Import cost","Exported","Export profit","Charge rate","Battery","Battery cycles","Bill"
2022-01-05 10:30:00+00:00,0.33,0.15,0.42,2.74,0,0.00,0.91,0.07,1.27,4.78,0.06,-0.07
2022-01-05 11:00:00+00:00,0.33,0.15,0.42,0.60,-0.00,-0.00,0,0.00,0.14,4.84,0.01,-0.00
2022-01-05 11:30:00+00:00,0.33,0.15,0.42,0.60,-0.00,-0.00,0,0.00,0.14,4.91,0.01,-0.00
2022-01-05 12:00:00+00:00,0.33,0.15,0.42,1.85,0,0.00,1.18,0.09,0.15,4.97,0.01,-0.09
2022-01-05 12:30:00+00:00,0.33,0.15,0.42,1.85,0,0.00,1.29,0.10,0.04,4.99,0.00,-0.10
2022-01-05 13:00:00+00:00,0.20,0.15,0.42,1.49,0,0.00,0.98,0.07,0.01,5.00,0.00,-0.07
2022-01-05 13:30:00+00:00,0.20,0.15,0.42,1.49,0,0.00,0.99,0.07,0.00,5.00,0.00,-0.07
2022-01-05 14:00:00+00:00,0.20,0.15,0.42,1.73,0,0.00,1.22,0.09,0.00,5.00,0.00,-0.09
2022-01-05 14:30:00+00:00,0.20,0.15,0.42,1.73,0,0.00,1.22,0.09,0.00,5.00,0.00,-0.09
2022-01-05 15:00:00+00:00,0.20,0.15,0.42,0.31,0.13,0.01,0,0.00,0.00,5.00,0.00,0.01
2022-01-05 15:30:00+00:00,0.20,0.15,0.42,0.31,0.13,0.01,0,0.00,0.00,5.00,0.00,0.01
2022-01-05 16:00:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,4.15,0.08,-0.00
2022-01-05 16:30:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,3.30,0.08,-0.00
2022-01-05 17:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.67,0.06,-0.00
2022-01-05 17:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.03,0.06,-0.00
2022-01-05 18:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,1.40,0.06,-0.00
2022-01-05 18:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.76,0.06,-0.00
2022-01-05 19:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.13,0.06,-0.00
2022-01-05 19:30:00+00:00,0.33,0.15,1.27,0.00,1.02,0.17,0,0.00,-0.25,0.00,0.01,0.17
2022-01-05 20:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-05 20:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-05 21:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-05 21:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-05 22:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-05 22:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-05 23:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-05 23:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 00:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 00:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 01:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 01:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 02:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 02:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 03:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 03:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 04:00:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,1.35,0.15,0.34
2022-01-06 04:30:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,2.70,0.15,0.34
2022-01-06 05:00:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,4.05,0.15,0.34
2022-01-06 05:30:00+00:00,0.20,0.15,0.42,0.00,1.94,0.19,0,0.00,1.52,4.73,0.08,0.19
2022-01-06 06:00:00+00:00,0.20,0.15,1.70,0.00,2.12,0.21,0,0.00,0.43,4.93,0.02,0.21
2022-01-06 06:30:00+00:00,0.20,0.15,1.70,0.00,1.81,0.18,0,0.00,0.12,4.98,0.01,0.18
2022-01-06 07:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,4.34,0.06,-0.00
2022-01-06 07:30:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,3.71,0.06,-0.00
2022-01-06 08:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,3.07,0.06,-0.00
2022-01-06 08:30:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.44,0.06,-0.00
2022-01-06 09:00:00+00:00,0.33,0.15,0.42,1.15,-0.00,-0.00,0,0.00,0.66,2.74,0.03,-0.00
2022-01-06 09:30:00+00:00,0.33,0.15,0.42,1.15,-0.00,-0.00,0,0.00,0.66,3.03,0.03,-0.00
2022-01-06 10:00:00+00:00,0.33,0.15,0.42,0.88,-0.00,-0.00,0,0.00,0.41,3.22,0.02,-0.00
2022-01-06 10:30:00+00:00,0.33,0.15,0.42,0.88,-0.00,-0.00,0,0.00,0.41,3.40,0.02,-0.00
2022-01-06 11:00:00+00:00,0.33,0.15,0.42,1.67,-0.00,-0.00,0,0.00,1.16,3.93,0.06,-0.00
2022-01-06 11:30:00+00:00,0.33,0.15,0.42,1.67,-0.00,-0.00,0,0.00,1.16,4.45,0.06,-0.00
2022-01-06 12:00:00+00:00,0.33,0.15,0.42,2.72,0,0.00,1.28,0.10,0.88,4.85,0.04,-0.10
2022-01-06 12:30:00+00:00,0.33,0.15,0.42,2.72,0,0.00,1.91,0.14,0.25,4.96,0.01,-0.14
2022-01-06 13:00:00+00:00,0.20,0.15,0.42,1.44,0,0.00,0.88,0.07,0.07,4.99,0.00,-0.07
2022-01-06 13:30:00+00:00,0.20,0.15,0.42,1.44,0,0.00,0.93,0.07,0.02,5.00,0.00,-0.07
2022-01-06 14:00:00+00:00,0.20,0.15,0.42,0.85,0,0.00,0.38,0.03,0.01,5.00,0.00,-0.03
2022-01-06 14:30:00+00:00,0.20,0.15,0.42,0.85,0,0.00,0.38,0.03,0.00,5.00,0.00,-0.03
2022-01-06 15:00:00+00:00,0.20,0.15,0.42,0.08,0.35,0.03,0,0.00,0.00,5.00,0.00,0.03
2022-01-06 15:30:00+00:00,0.20,0.15,0.42,0.08,0.34,0.03,0,0.00,0.00,5.00,0.00,0.03
2022-01-06 16:00:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,4.15,0.08,-0.00
2022-01-06 16:30:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,3.30,0.08,-0.00
2022-01-06 17:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.67,0.06,-0.00
2022-01-06 17:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.03,0.06,-0.00
2022-01-06 18:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,1.40,0.06,-0.00
2022-01-06 18:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.76,0.06,-0.00
2022-01-06 19:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.13,0.06,-0.00
2022-01-06 19:30:00+00:00,0.33,0.15,1.27,0.00,1.02,0.17,0,0.00,-0.25,0.00,0.01,0.17
2022-01-06 20:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-06 20:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-06 21:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-06 21:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-06 22:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 22:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 23:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-06 23:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 00:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 00:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 01:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 01:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 02:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 02:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 03:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 03:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 04:00:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,1.35,0.15,0.34
2022-01-07 04:30:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,2.70,0.15,0.34
2022-01-07 05:00:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,4.05,0.15,0.34
2022-01-07 05:30:00+00:00,0.20,0.15,0.42,0.00,1.94,0.19,0,0.00,1.52,4.73,0.08,0.19
2022-01-07 06:00:00+00:00,0.20,0.15,1.70,0.00,2.12,0.21,0,0.00,0.43,4.93,0.02,0.21
2022-01-07 06:30:00+00:00,0.20,0.15,1.70,0.00,1.81,0.18,0,0.00,0.12,4.98,0.01,0.18
2022-01-07 07:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,4.34,0.06,-0.00
2022-01-07 07:30:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,3.71,0.06,-0.00
2022-01-07 08:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,3.07,0.06,-0.00
2022-01-07 08:30:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.44,0.06,-0.00
2022-01-07 09:00:00+00:00,0.33,0.15,0.42,0.13,-0.00,-0.00,0,0.00,-0.30,2.29,0.02,-0.00
2022-01-07 09:30:00+00:00,0.33,0.15,0.42,0.13,-0.00,-0.00,0,0.00,-0.30,2.13,0.02,-0.00
2022-01-07 10:00:00+00:00,0.33,0.15,0.42,0.11,-0.00,-0.00,0,0.00,-0.32,1.97,0.02,-0.00
2022-01-07 10:30:00+00:00,0.33,0.15,0.42,0.11,-0.00,-0.00,0,0.00,-0.32,1.81,0.02,-0.00
2022-01-07 11:00:00+00:00,0.33,0.15,0.42,1.50,-0.00,-0.00,0,0.00,1.00,2.26,0.05,-0.00
2022-01-07 11:30:00+00:00,0.33,0.15,0.42,1.50,-0.00,-0.00,0,0.00,1.00,2.71,0.05,-0.00
2022-01-07 12:00:00+00:00,0.33,0.15,0.42,0.89,-0.00,-0.00,0,0.00,0.42,2.90,0.02,-0.00
2022-01-07 12:30:00+00:00,0.33,0.15,0.42,0.89,-0.00,-0.00,0,0.00,0.42,3.09,0.02,-0.00
2022-01-07 13:00:00+00:00,0.20,0.15,0.42,1.58,1.92,0.19,0,0.00,3.00,4.44,0.15,0.19
2022-01-07 13:30:00+00:00,0.20,0.15,0.42,1.58,0,0.00,0.18,0.01,0.90,4.84,0.04,-0.01
2022-01-07 14:00:00+00:00,0.20,0.15,0.42,1.88,0,0.00,1.11,0.08,0.25,4.96,0.01,-0.08
2022-01-07 14:30:00+00:00,0.20,0.15,0.42,1.88,0,0.00,1.29,0.10,0.07,4.99,0.00,-0.10
2022-01-07 15:00:00+00:00,0.20,0.15,0.42,0.43,0.04,0.00,0,0.00,0.02,5.00,0.00,0.00
2022-01-07 15:30:00+00:00,0.20,0.15,0.42,0.43,0.02,0.00,0,0.00,0.01,5.00,0.00,0.00
2022-01-07 16:00:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,4.15,0.08,-0.00
2022-01-07 16:30:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,3.30,0.08,-0.00
2022-01-07 17:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.67,0.06,-0.00
2022-01-07 17:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.03,0.06,-0.00
2022-01-07 18:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,1.40,0.06,-0.00
2022-01-07 18:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.76,0.06,-0.00
2022-01-07 19:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.13,0.06,-0.00
2022-01-07 19:30:00+00:00,0.33,0.15,1.27,0.00,1.02,0.17,0,0.00,-0.25,0.00,0.01,0.17
2022-01-07 20:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-07 20:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-07 21:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-07 21:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-07 22:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 22:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 23:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-07 23:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 00:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 00:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 01:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 01:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 02:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 02:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 03:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 03:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 04:00:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,1.35,0.15,0.34
2022-01-08 04:30:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,2.70,0.15,0.34
2022-01-08 05:00:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,4.05,0.15,0.34
2022-01-08 05:30:00+00:00,0.20,0.15,0.42,0.00,1.94,0.19,0,0.00,1.52,4.73,0.08,0.19
2022-01-08 06:00:00+00:00,0.20,0.15,1.70,0.00,2.12,0.21,0,0.00,0.43,4.93,0.02,0.21
2022-01-08 06:30:00+00:00,0.20,0.15,1.70,0.00,1.81,0.18,0,0.00,0.12,4.98,0.01,0.18
2022-01-08 07:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,4.34,0.06,-0.00
2022-01-08 07:30:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,3.71,0.06,-0.00
2022-01-08 08:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,3.07,0.06,-0.00
2022-01-08 08:30:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.44,0.06,-0.00
2022-01-08 09:00:00+00:00,0.33,0.15,0.42,0.84,-0.00,-0.00,0,0.00,0.37,2.60,0.02,-0.00
2022-01-08 09:30:00+00:00,0.33,0.15,0.42,0.84,-0.00,-0.00,0,0.00,0.37,2.77,0.02,-0.00
2022-01-08 10:00:00+00:00,0.33,0.15,0.42,2.59,-0.00,-0.00,0,0.00,2.04,3.69,0.10,-0.00
2022-01-08 10:30:00+00:00,0.33,0.15,0.42,2.59,-0.00,-0.00,0,0.00,2.04,4.60,0.10,-0.00
2022-01-08 11:00:00+00:00,0.33,0.15,0.42,0.97,-0.00,-0.00,0,0.00,0.50,4.83,0.03,-0.00
2022-01-08 11:30:00+00:00,0.33,0.15,0.42,0.97,0,0.00,0.22,0.02,0.28,4.95,0.01,-0.02
2022-01-08 12:00:00+00:00,0.33,0.15,0.42,0.68,0,0.00,0.15,0.01,0.08,4.99,0.00,-0.01
2022-01-08 12:30:00+00:00,0.33,0.15,0.42,0.68,0,0.00,0.20,0.02,0.02,5.00,0.00,-0.02
2022-01-08 13:00:00+00:00,0.20,0.15,0.42,1.05,0,0.00,0.56,0.04,0.01,5.00,0.00,-0.04
2022-01-08 13:30:00+00:00,0.20,0.15,0.42,1.05,0,0.00,0.57,0.04,0.00,5.00,0.00,-0.04
2022-01-08 14:00:00+00:00,0.20,0.15,0.42,1.52,0,0.00,1.02,0.08,0.00,5.00,0.00,-0.08
2022-01-08 14:30:00+00:00,0.20,0.15,0.42,1.52,0,0.00,1.02,0.08,0.00,5.00,0.00,-0.08
2022-01-08 15:00:00+00:00,0.20,0.15,0.42,0.52,0,0.00,0.07,0.01,0.00,5.00,0.00,-0.01
2022-01-08 15:30:00+00:00,0.20,0.15,0.42,0.52,0,0.00,0.07,0.01,0.00,5.00,0.00,-0.01
2022-01-08 16:00:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,4.15,0.08,-0.00
2022-01-08 16:30:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,3.30,0.08,-0.00
2022-01-08 17:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.67,0.06,-0.00
2022-01-08 17:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.03,0.06,-0.00
2022-01-08 18:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,1.40,0.06,-0.00
2022-01-08 18:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.76,0.06,-0.00
2022-01-08 19:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.13,0.06,-0.00
2022-01-08 19:30:00+00:00,0.33,0.15,1.27,0.00,1.02,0.17,0,0.00,-0.25,0.00,0.01,0.17
2022-01-08 20:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-08 20:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-08 21:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-08 21:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-08 22:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 22:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 23:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-08 23:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 00:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 00:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 01:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 01:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 02:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 02:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 03:00:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 03:30:00+00:00,0.33,0.15,0.42,0.00,0.42,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-01-09 04:00:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,1.35,0.15,0.34
2022-01-09 04:30:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,2.70,0.15,0.34
2022-01-09 05:00:00+00:00,0.20,0.15,0.42,0.00,3.42,0.34,0,0.00,3.00,4.05,0.15,0.34
2022-01-09 05:30:00+00:00,0.20,0.15,0.42,0.00,1.94,0.19,0,0.00,1.52,4.73,0.08,0.19
2022-01-09 06:00:00+00:00,0.20,0.15,1.70,0.00,2.12,0.21,0,0.00,0.43,4.93,0.02,0.21
2022-01-09 06:30:00+00:00,0.20,0.15,1.70,0.00,1.81,0.18,0,0.00,0.12,4.98,0.01,0.18
2022-01-09 07:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,4.34,0.06,-0.00
2022-01-09 07:30:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,3.71,0.06,-0.00
2022-01-09 08:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,3.07,0.06,-0.00
2022-01-09 08:30:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.44,0.06,-0.00
2022-01-09 09:00:00+00:00,0.33,0.15,0.42,0.50,-0.00,-0.00,0,0.00,0.05,2.46,0.00,-0.00
2022-01-09 09:30:00+00:00,0.33,0.15,0.42,0.50,-0.00,-0.00,0,0.00,0.05,2.48,0.00,-0.00
2022-01-09 10:00:00+00:00,0.33,0.15,0.42,0.65,-0.00,-0.00,0,0.00,0.19,2.57,0.01,-0.00
2022-01-09 10:30:00+00:00,0.33,0.15,0.42,0.65,-0.00,-0.00,0,0.00,0.19,2.66,0.01,-0.00
2022-01-09 11:00:00+00:00,0.33,0.15,0.42,0.56,-0.00,-0.00,0,0.00,0.11,2.71,0.01,-0.00
2022-01-09 11:30:00+00:00,0.33,0.15,0.42,0.56,-0.00,-0.00,0,0.00,0.11,2.75,0.01,-0.00
2022-01-09 12:00:00+00:00,0.33,0.15,0.42,0.23,-0.00,-0.00,0,0.00,-0.21,2.65,0.01,-0.00
2022-01-09 12:30:00+00:00,0.33,0.15,0.42,0.23,-0.00,-0.00,0,0.00,-0.21,2.55,0.01,-0.00
2022-01-09 13:00:00+00:00,0.20,0.15,0.42,0.29,3.15,0.31,0,0.00,3.00,3.90,0.15,0.31
2022-01-09 13:30:00+00:00,0.20,0.15,0.42,0.29,1.92,0.19,0,0.00,1.77,4.69,0.09,0.19
2022-01-09 14:00:00+00:00,0.20,0.15,0.42,0.19,0.74,0.07,0,0.00,0.50,4.91,0.02,0.07
2022-01-09 14:30:00+00:00,0.20,0.15,0.42,0.19,0.38,0.04,0,0.00,0.14,4.98,0.01,0.04
2022-01-09 15:00:00+00:00,0.20,0.15,0.42,0.06,0.40,0.04,0,0.00,0.04,4.99,0.00,0.04
2022-01-09 15:30:00+00:00,0.20,0.15,0.42,0.06,0.38,0.04,0,0.00,0.01,5.00,0.00,0.04
2022-01-09 16:00:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,4.15,0.08,-0.00
2022-01-09 16:30:00+00:00,0.52,0.15,1.70,0.00,-0.00,-0.00,0,0.00,-1.70,3.30,0.08,-0.00
2022-01-09 17:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.67,0.06,-0.00
2022-01-09 17:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,2.03,0.06,-0.00
2022-01-09 18:00:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,1.40,0.06,-0.00
2022-01-09 18:30:00+00:00,0.52,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.76,0.06,-0.00
2022-01-09 19:00:00+00:00,0.33,0.15,1.27,0.00,-0.00,-0.00,0,0.00,-1.27,0.12,0.06,-0.00
2022-01-09 19:30:00+00:00,0.33,0.15,1.27,0.00,1.02,0.17,0,0.00,-0.25,0.00,0.01,0.17
2022-01-09 20:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-09 20:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-09 21:00:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
2022-01-09 21:30:00+00:00,0.33,0.15,1.27,0.00,1.27,0.21,0,0.00,-0.00,0.00,0.00,0.21
